municipio;codEstacao;uf;latitude;longitude;nomeEstacao;Data;Hora;valorMedida
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;21/02/2017;14:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;21/02/2017;15:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;21/02/2017;16:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;21/02/2017;17:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;21/02/2017;18:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;21/02/2017;19:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;21/02/2017;20:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;21/02/2017;20:10:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;21/02/2017;20:20:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;21/02/2017;20:30:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;21/02/2017;20:40:00.0;0,2
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;21/02/2017;20:50:00.0;0,6
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;21/02/2017;21:00:00.0;3
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;21/02/2017;21:10:00.0;0,8
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;21/02/2017;21:20:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;21/02/2017;22:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;21/02/2017;22:10:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;21/02/2017;22:20:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;21/02/2017;22:30:00.0;0,2
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;21/02/2017;22:40:00.0;3,4
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;21/02/2017;22:50:00.0;2,4
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;21/02/2017;23:00:00.0;0,8
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;21/02/2017;23:10:00.0;0,2
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;21/02/2017;23:20:00.0;0,2
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;21/02/2017;23:30:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;21/02/2017;23:40:00.0;0,6
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;21/02/2017;23:50:00.0;0,2
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;22/02/2017;00:00:00.0;0,2
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;22/02/2017;00:10:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;22/02/2017;00:20:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;22/02/2017;00:30:00.0;0,2
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;22/02/2017;00:40:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;22/02/2017;01:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;22/02/2017;02:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;22/02/2017;03:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;22/02/2017;03:10:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;22/02/2017;03:20:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;22/02/2017;03:30:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;22/02/2017;03:40:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;22/02/2017;03:50:00.0;0,2
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;22/02/2017;04:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;22/02/2017;04:10:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;22/02/2017;04:20:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;22/02/2017;04:30:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;22/02/2017;04:40:00.0;0,2
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;22/02/2017;04:50:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;22/02/2017;05:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;22/02/2017;06:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;22/02/2017;07:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;22/02/2017;08:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;22/02/2017;09:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;22/02/2017;10:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;22/02/2017;11:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;22/02/2017;12:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;22/02/2017;13:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;22/02/2017;14:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;22/02/2017;15:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;22/02/2017;16:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;22/02/2017;17:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;22/02/2017;18:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;22/02/2017;19:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;22/02/2017;20:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;22/02/2017;20:10:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;22/02/2017;20:20:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;22/02/2017;20:30:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;22/02/2017;20:40:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;22/02/2017;20:50:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;22/02/2017;21:00:00.0;1
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;22/02/2017;21:10:00.0;7,6
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;22/02/2017;21:20:00.0;1,6
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;22/02/2017;21:30:00.0;0,4
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;22/02/2017;21:40:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;22/02/2017;21:50:00.0;0,2
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;22/02/2017;22:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;22/02/2017;22:10:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;22/02/2017;22:20:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;22/02/2017;22:30:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;22/02/2017;22:40:00.0;4,2
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;22/02/2017;22:50:00.0;1,8
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;22/02/2017;23:00:00.0;0,4
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;22/02/2017;23:10:00.0;0,2
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;22/02/2017;23:20:00.0;0,2
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;22/02/2017;23:30:00.0;0,4
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;22/02/2017;23:40:00.0;0,2
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;22/02/2017;23:50:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;23/02/2017;00:00:00.0;0,2
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;23/02/2017;00:10:00.0;0,4
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;23/02/2017;00:20:00.0;1
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;23/02/2017;00:30:00.0;5
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;23/02/2017;00:40:00.0;11
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;23/02/2017;00:50:00.0;7
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;23/02/2017;01:00:00.0;3,4
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;23/02/2017;01:10:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;23/02/2017;01:20:00.0;0,2
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;23/02/2017;01:30:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;23/02/2017;02:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;23/02/2017;02:10:00.0;0,2
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;23/02/2017;02:20:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;23/02/2017;03:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;23/02/2017;04:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;23/02/2017;04:10:00.0;0,2
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;23/02/2017;04:20:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;23/02/2017;05:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;23/02/2017;06:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;23/02/2017;06:10:00.0;1
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;23/02/2017;06:20:00.0;0,6
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;23/02/2017;06:30:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;23/02/2017;07:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;23/02/2017;08:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;23/02/2017;09:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;23/02/2017;10:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;23/02/2017;10:10:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;23/02/2017;10:20:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;23/02/2017;10:30:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;23/02/2017;10:40:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;23/02/2017;10:50:00.0;0,4
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;23/02/2017;11:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;23/02/2017;12:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;23/02/2017;12:10:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;23/02/2017;12:20:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;23/02/2017;12:30:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;23/02/2017;12:40:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;23/02/2017;12:50:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;23/02/2017;13:00:00.0;1
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;23/02/2017;13:10:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;23/02/2017;14:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;23/02/2017;15:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;23/02/2017;16:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;23/02/2017;17:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;23/02/2017;18:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;23/02/2017;19:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;23/02/2017;20:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;23/02/2017;21:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;23/02/2017;22:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;23/02/2017;23:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;24/02/2017;00:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;24/02/2017;01:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;24/02/2017;02:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;24/02/2017;03:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;24/02/2017;04:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;24/02/2017;05:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;24/02/2017;06:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;24/02/2017;07:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;24/02/2017;08:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;24/02/2017;09:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;24/02/2017;10:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;24/02/2017;11:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;24/02/2017;12:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;24/02/2017;13:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;24/02/2017;14:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;24/02/2017;14:10:00.0;0,2
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;24/02/2017;14:20:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;24/02/2017;15:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;24/02/2017;15:10:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;24/02/2017;15:20:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;24/02/2017;15:30:00.0;1
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;24/02/2017;15:40:00.0;0,2
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;24/02/2017;15:50:00.0;2,4
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;24/02/2017;16:00:00.0;8,4
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;24/02/2017;16:10:00.0;0,8
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;24/02/2017;16:20:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;24/02/2017;17:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;24/02/2017;18:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;24/02/2017;19:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;24/02/2017;20:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;24/02/2017;21:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;24/02/2017;22:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;24/02/2017;23:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;25/02/2017;00:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;25/02/2017;01:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;25/02/2017;02:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;25/02/2017;03:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;25/02/2017;04:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;25/02/2017;05:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;25/02/2017;06:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;25/02/2017;07:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;25/02/2017;08:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;25/02/2017;09:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;25/02/2017;10:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;25/02/2017;11:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;25/02/2017;12:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;25/02/2017;13:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;25/02/2017;14:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;25/02/2017;15:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;25/02/2017;16:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;25/02/2017;17:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;25/02/2017;17:10:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;25/02/2017;17:20:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;25/02/2017;17:30:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;25/02/2017;17:40:00.0;8,6
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;25/02/2017;17:50:00.0;4,4
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;25/02/2017;18:00:00.0;1,4
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;25/02/2017;18:10:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;25/02/2017;19:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;25/02/2017;20:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;25/02/2017;21:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;25/02/2017;22:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;25/02/2017;23:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;26/02/2017;00:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;26/02/2017;01:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;26/02/2017;02:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;26/02/2017;03:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;26/02/2017;04:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;26/02/2017;05:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;26/02/2017;06:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;26/02/2017;07:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;26/02/2017;08:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;26/02/2017;09:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;26/02/2017;10:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;26/02/2017;11:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;26/02/2017;12:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;26/02/2017;12:10:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;26/02/2017;12:20:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;26/02/2017;12:30:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;26/02/2017;12:40:00.0;4,6
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;26/02/2017;12:50:00.0;0,4
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;26/02/2017;13:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;26/02/2017;14:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;26/02/2017;15:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;26/02/2017;16:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;26/02/2017;17:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;26/02/2017;17:10:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;26/02/2017;17:20:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;26/02/2017;17:30:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;26/02/2017;17:40:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;26/02/2017;17:50:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;26/02/2017;18:00:00.0;0,4
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;26/02/2017;18:10:00.0;10,4
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;26/02/2017;18:20:00.0;4,2
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;26/02/2017;18:30:00.0;0,8
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;26/02/2017;18:40:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;26/02/2017;19:00:00.0;0
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;26/02/2017;19:10:00.0;0,2
BELÉM;150140201H;PA;-1,467778;-48,483548;Canal da Quintino Bocaiuva;26/02/2017;19:20:00.0;0
